,Unnamed: 0,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population,Labels,Comp_Count,Truth_Label
2656,2656,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,44,4,3
2657,2657,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,3,5
2658,2658,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,4,5
2659,2659,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 1, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,44,4,15
2660,2660,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,3,1
2661,2661,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(0, 1, 0, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,2,5
2662,2662,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,2,5
2663,2663,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,44,2,3
2664,2664,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,1,5
2665,2665,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,44,3,3
2666,2666,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,3,1
2667,2667,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,2,1
2668,2668,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,44,2,5
2669,2669,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,44,3,18
2670,2670,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,62
2671,2671,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,60
2672,2672,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,5,59
2673,2673,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,45,2,70
2674,2674,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,62
2675,2675,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,62
2676,2676,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,4,70
2677,2677,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2678,2678,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2679,2679,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,62
2680,2680,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,5,59
2681,2681,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,2,61
2682,2682,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,62
2683,2683,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2684,2684,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,1,62
2685,2685,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,1,61
2686,2686,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,3,61
2687,2687,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,4,61
2688,2688,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,62
2689,2689,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,4,60
2690,2690,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,60
2691,2691,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,4,60
2692,2692,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,3,59
2693,2693,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,2,61
2694,2694,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2695,2695,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,45,3,61
2696,2696,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,45,1,60
2697,2697,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,4,70
2698,2698,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2699,2699,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,62
2700,2700,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,2,68
2701,2701,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,4,59
2702,2702,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,45,4,60
2703,2703,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,45,3,70
2704,2704,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,4,62
2705,2705,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,60
2706,2706,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,45,4,59
2707,2707,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,3,60
2708,2708,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,4,70
2709,2709,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,3,70
2710,2710,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,4,68
2711,2711,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,5,70
2712,2712,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,4,68
2713,2713,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,2,60
2714,2714,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,5,59
2715,2715,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,45,3,70
2716,2716,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,3,68
2717,2717,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,1,62
2718,2718,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,5,60
2719,2719,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,3,68
2720,2720,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,5,68
2721,2721,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,4,68
2722,2722,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,45,4,60
2723,2723,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,6,59
2724,2724,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,45,4,59
2725,2725,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,45,3,68
2726,2726,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,116
2727,2727,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,115
2728,2728,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,3,122
2729,2729,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,2,120
2730,2730,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,4,116
2731,2731,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,5,120
2732,2732,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,3,122
2733,2733,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,4,133
2734,2734,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,3,114
2735,2735,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,4,114
2736,2736,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,4,122
2737,2737,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,4,114
2738,2738,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,4,120
